categ_id (catagory),default_code,description,combined,PackID,Sequence,Length 1,Width 1,Height 1,Weight 1
Finished Goods,RPP-0302-1,"3"" Caster for Table Tote","[RPP-0302-1] 3"" Caster for Table Tote",,1,10,12,14,2
Finished Goods,RPP-0302-2,"4"" Caster for Table Tote","[RPP-0302-2] 4"" Caster for Table Tote",,1,10,12,14,3
Finished Goods,RPP-0302-3,Back Lever Arms for Table Tote,[RPP-0302-3] Back Lever Arms for Table Tote,,1,10,12,14,3
Finished Goods,RPP-0302-4,Handle for Table Tote,[RPP-0302-4] Handle for Table Tote,,1,10,12,14,4
Finished Goods,RPP-0302-5,Hinged Lock Catch for Table Tote,[RPP-0302-5] Hinged Lock Catch for Table Tote,,1,10,12,14,3
Finished Goods,RPP-0318,"Small top plate(1-1/4 x 2-1/16) 3"" hard rubber caster (Taxidermy Unlimited)","[RPP-0318] Small top plate(1-1/4 x 2-1/16) 3"" hard rubber caster (Taxidermy Unlimited)",,1,10,12,14,3
Finished Goods,RPP-0319,"Plastic 2"" plate caster (Taxidermy Unlimited)","[RPP-0319] Plastic 2"" plate caster (Taxidermy Unlimited)",,1,10,12,14,3
Finished Goods,RPP-0321,"2.5"" Caster for File Dolly","[RPP-0321] 2.5"" Caster for File Dolly",,1,10,12,14,2
Finished Goods,RPP-0322,"3"" Wheel for File Dolly","[RPP-0322] 3"" Wheel for File Dolly",,1,10,12,14,2
Finished Goods,RPP-0324,Locking Collar with Set Screw for File Dolly,[RPP-0324] Locking Collar with Set Screw for File Dolly,,1,10,12,14,1
Finished Goods,RPP-0325,Axle for 3215 File Dolly,[RPP-0325] Axle for 3215 File Dolly,,1,10,12,14,2
Finished Goods,RPP-0328,Axle for 3218 File Dolly,[RPP-0328] Axle for 3218 File Dolly,,1,10,12,14,2
Finished Goods,RPP-0329,Axle for 3220 File Dolly,[RPP-0329] Axle for 3220 File Dolly,,1,10,12,14,2
Finished Goods,RPP-0331,"2.5"" Plate Caster for All Purpose Dolly","[RPP-0331] 2.5"" Plate Caster for All Purpose Dolly",,1,10,12,14,3
Finished Goods,RPP-0352,"5"" Phenolic Swivel Caster for Panel Mover","[RPP-0352] 5"" Phenolic Swivel Caster for Panel Mover",,1,10,12,14,6
Finished Goods,RPP-0352B,"5"" Phenolic Swivel Caster W/Brake for Panel Mover","[RPP-0352B] 5"" Phenolic Swivel Caster W/Brake for Panel Mover",,1,10,12,14,7
Finished Goods,RPP-0353,"5"" Phenolic Fixed Caster for Panel Mover","[RPP-0353] 5"" Phenolic Fixed Caster for Panel Mover",,1,10,12,14,5
Finished Goods,RPP-0362,"6"" Phenolic Swivel Caster for Panel Mover","[RPP-0362] 6"" Phenolic Swivel Caster for Panel Mover",,1,10,12,14,7
Finished Goods,RPP-0362B,"6"" Phenolic Swivel Caster W/Brake for Panel Mover","[RPP-0362B] 6"" Phenolic Swivel Caster W/Brake for Panel Mover",,1,10,12,14,7
Finished Goods,RPP-0363,"6"" Phenolic Fixed Caster for Panel Mover","[RPP-0363] 6"" Phenolic Fixed Caster for Panel Mover",,1,10,12,14,6
Finished Goods,RPP-0375,HD Upright for 3700 Series Round Table Movers,[RPP-0375] HD Upright for 3700 Series Round Table Movers,,1,49,45,3,20
Finished Goods,RPP-0376,"Base only for Model #3771, with hardware","[RPP-0376] Base only for Model #3771, with hardware",,1,49,45,3,45
Finished Goods,RPP-0378AF,"8"" AIR FREE Swivel caster with Brake","[RPP-0378AF] 8"" AIR FREE Swivel caster with Brake",,1,10,12,14,8
Finished Goods,RPP-0379AF,"8"" AIR FREE Rigid caster","[RPP-0379AF] 8"" AIR FREE Rigid caster",,1,10,12,14,7
Finished Goods,RPP-0381,"Standard Upright for Panel Mover 26"" High","[RPP-0381] Standard Upright for Panel Mover 26"" High",,1,40,31,4,11
Finished Goods,RPP-0382,"Extra Tall Upright for Panel Mover 45"" High","[RPP-0382] Extra Tall Upright for Panel Mover 45"" High",,1,50,40,4,21
Finished Goods,RPP-0384,BOLT PACK 3800/3900,[RPP-0384] BOLT PACK 3800/3900,,1,50,40,4,21
Finished Goods,RPP-0385,Push Handle for 3800 series base,[RPP-0385] Push Handle for 3800 series base,,1,50,40,4,21
Finished Goods,RPP-0390,"8"" Poly Swivel Caster for Panel Mover","[RPP-0390] 8"" Poly Swivel Caster for Panel Mover",,1,10,12,14,8
Finished Goods,RPP-0391,"8"" Poly Fixed Caster for Panel Mover","[RPP-0391] 8"" Poly Fixed Caster for Panel Mover",,1,10,12,14,7
Finished Goods,RPP-0392,END UPRIGHT for 3985/3986,[RPP-0392] END UPRIGHT for 3985/3986,,1,50,40,4,21
Finished Goods,RPP-0393,"8"" Swivel Poly Caster with Brake","[RPP-0393] 8"" Swivel Poly Caster with Brake",,1,50,40,4,21
Finished Goods,RPP-0394,HD Panel Mover Base Only for 3900 Series Panel Movers,[RPP-0394] HD Panel Mover Base Only for 3900 Series Panel Movers,,1,50,40,4,21
Finished Goods,RPP-0395,Upright Only for HD Panel Mover 3900 Series,[RPP-0395] Upright Only for HD Panel Mover 3900 Series,,1,56,31,3,19
Finished Goods,RPP-0396,"Extra Tall Upright Only for HD Panel Mover 3900 Series 37.25"" above base","[RPP-0396] Extra Tall Upright Only for HD Panel Mover 3900 Series 37.25"" above base",,1,56,42,4,57
Finished Goods,RPP-0397,Push Handle for HD Platform Truck,[RPP-0397] Push Handle for HD Platform Truck,,1,36,31,6,14
Finished Goods,RPP-0398,Retaining End for HD Platform Truck,[RPP-0398] Retaining End for HD Platform Truck,,1,14,16,18,12
Finished Goods,RPP-0399,Connector Brace for # 3900 uprights,[RPP-0399] Connector Brace for # 3900 uprights,,1,36,31,6,14
Finished Goods,RPP-0409,Upright (single) for H.D. caddy,[RPP-0409] Upright (single) for H.D. caddy,,1,36,31,6,14
Finished Goods,RPP-0411AF,"10"" AIR FREE wheel 4.10/3.50-4","[RPP-0411AF] 10"" AIR FREE wheel 4.10/3.50-4",,1,10,12,14,5
Finished Goods,RPP-0421,Clip with O-Ring for series 420,[RPP-0421] Clip with O-Ring for series 420,,1,10,12,14,5
Finished Goods,RPP-0422,Replacement handle Only for #420,[RPP-0422] Replacement handle Only for #420,,1,36,31,6,14
Finished Goods,RPP-0430,"STRAP Flagship/Junior 1"" Black x 42"" spring buckle & hook","[RPP-0430] STRAP Flagship/Junior 1"" Black x 42"" spring buckle & hook",,1,10,12,14,5
Finished Goods,RPP-0448,"O.T.T. ( Replacement ) 5"" poly swivel caster Top plate 2-1/2 x 3-3/4 Bolt hole CNT. to CNT. 1...","[RPP-0448] O.T.T. ( Replacement ) 5"" poly swivel caster Top plate 2-1/2 x 3-3/4 Bolt hole CNT. to CNT. 1...",,1,10,12,14,5
Finished Goods,RPP-0449,"O.T.T. ( Replacement ) 5"" poly swivel caster w/brake Top plate 2-1/2 x 3-3/4 Bolt hole CNT. to...","[RPP-0449] O.T.T. ( Replacement ) 5"" poly swivel caster w/brake Top plate 2-1/2 x 3-3/4 Bolt hole CNT. to...",,1,10,12,14,5
Finished Goods,RPP-0452,"5"" Quiet Poly Swivel Caster for Panel Mover","[RPP-0452] 5"" Quiet Poly Swivel Caster for Panel Mover",,1,10,12,14,6
Finished Goods,RPP-0452-B poly,"5"" Quiet Poly Swivel Caster with Brake","[RPP-0452-B poly] 5"" Quiet Poly Swivel Caster with Brake",,1,10,12,14,5
Finished Goods,RPP-0453,"5"" Quiet Poly Fixed Caster for Panel Mover","[RPP-0453] 5"" Quiet Poly Fixed Caster for Panel Mover",,1,10,12,14,5
Finished Goods,RPP-0498,"Brake only for 8"" Swivel Caster","[RPP-0498] Brake only for 8"" Swivel Caster",,1,10,12,14,2
Finished Goods,RPP-0501-1,"8"" Wheel for 500/550","[RPP-0501-1] 8"" Wheel for 500/550",,1,10,12,14,5
Finished Goods,RPP-0502,Axle for 500 Stacked Chair Dolly,[RPP-0502] Axle for 500 Stacked Chair Dolly,,1,10,12,14,5
Finished Goods,RPP-0503,Palnut for Stacked Chair Dolly,[RPP-0503] Palnut for Stacked Chair Dolly,,1,10,12,14,5
Finished Goods,RPP-0504,"Handle for 500 series, coated","[RPP-0504] Handle for 500 series, coated",,1,36,31,6,14
Finished Goods,RPP-0505,"Axle for 500PN 22-5/8""","[RPP-0505] Axle for 500PN 22-5/8""",,1,10,12,14,5
Finished Goods,RPP-0506,Handle for 550,[RPP-0506] Handle for 550,,1,36,31,6,14
Finished Goods,RPP-0552,"Axle for 550 1/2"" X 18-3/8""","[RPP-0552] Axle for 550 1/2"" X 18-3/8""",,1,10,12,14,5
Finished Goods,RPP-0590,"5"" Phenolic Swivel Caster for 900 Series Chair Storage Truck","[RPP-0590] 5"" Phenolic Swivel Caster for 900 Series Chair Storage Truck",,1,10,12,14,4
Finished Goods,RPP-0591,"5"" Phenolic Fixed Caster for 900 Series Chair Storage Truck","[RPP-0591] 5"" Phenolic Fixed Caster for 900 Series Chair Storage Truck",,1,10,12,14,4
Finished Goods,RPP-0592,"5"" Poly Swivel Caster for 900 Series Chair Storage Truck","[RPP-0592] 5"" Poly Swivel Caster for 900 Series Chair Storage Truck",,1,10,12,14,4
Finished Goods,RPP-0593,900 Hanger Painted,[RPP-0593] 900 Hanger Painted,,1,10,12,14,4
Finished Goods,RPP-0594,"#900 5"" SQ. Stem Caster with Brake","[RPP-0594] #900 5"" SQ. Stem Caster with Brake",,1,10,12,14,4
Finished Goods,RPP-0595,"Brake kit only ( #E65 ) for square stem 5"" #900 series caster","[RPP-0595] Brake kit only ( #E65 ) for square stem 5"" #900 series caster",,1,10,12,14,4
Finished Goods,RPP-0605,Push Handle for 600 Series Chair Tote,[RPP-0605] Push Handle for 600 Series Chair Tote,,1,10,12,14,11
Finished Goods,RPP-0607,Retaining End for 600 Series Chair Tote,[RPP-0607] Retaining End for 600 Series Chair Tote,,1,10,12,14,7
Finished Goods,RPP-0609,"600 Base ONLY , no casters , no push handle or retaining end","[RPP-0609] 600 Base ONLY , no casters , no push handle or retaining end",,1,36,31,6,14
Finished Goods,RPP-0610,"4"" Hard Rubber Swivel Caster for 600 Series Chair Tote","[RPP-0610] 4"" Hard Rubber Swivel Caster for 600 Series Chair Tote",,1,10,12,14,2
Finished Goods,RPP-0611,"4"" Hard Rubber Fixed Caster for 600 Series Chair Tote","[RPP-0611] 4"" Hard Rubber Fixed Caster for 600 Series Chair Tote",,1,10,12,14,12
Finished Goods,RPP-0612,"6"" Thermoplastic Swivel Caster for 600 Series Chair Tote","[RPP-0612] 6"" Thermoplastic Swivel Caster for 600 Series Chair Tote",,1,10,12,14,4
Finished Goods,RPP-0613,"6"" Thermoplastic Fixed Caster for 600 Series Chair Tote","[RPP-0613] 6"" Thermoplastic Fixed Caster for 600 Series Chair Tote",,1,10,12,14,4
Finished Goods,RPP-0614,630 Base ONLY,[RPP-0614] 630 Base ONLY,,1,36,31,6,14
Finished Goods,RPP-0701,"8"" Rubber Wheel for Series 420 , 700, 720, 750, 800","[RPP-0701] 8"" Rubber Wheel for Series 420 , 700, 720, 750, 800",,1,10,12,14,4
Finished Goods,RPP-0702,Sliding Bracket Assembly for Series 700 W/Fork,[RPP-0702] Sliding Bracket Assembly for Series 700 W/Fork,,1,10,12,14,4
Finished Goods,RPP-0703,Handle with Grip for Series 700,[RPP-0703] Handle with Grip for Series 700,,1,36,31,6,14
Finished Goods,RPP-0704,Base and Axle for Series 700,[RPP-0704] Base and Axle for Series 700,,1,36,31,6,23
Finished Goods,RPP-0705,Sliding Lock Assembly with Clip for Series 700 (Without Fork),[RPP-0705] Sliding Lock Assembly with Clip for Series 700 (Without Fork),,1,10,12,14,4
Finished Goods,RPP-0706,#700 Nosebar Replacement - coated,[RPP-0706] #700 Nosebar Replacement - coated,,1,36,31,6,14
Finished Goods,RPP-0707,Coated Fork ONLY for #700,[RPP-0707] Coated Fork ONLY for #700,,1,36,31,6,14
Finished Goods,RPP-0901,Upright T-End for 900 Series,[RPP-0901] Upright T-End for 900 Series,,1,36,31,6,14
Finished Goods,RPP-0902,Hanger for 900 series,[RPP-0902] Hanger for 900 series,,1,10,12,14,4
Finished Goods,RPP-0903,LIFETIME 900 Upright T-End,[RPP-0903] LIFETIME 900 Upright T-End,,1,36,31,6,14
Finished Goods,RPP-0904,Upright T-End for 940,[RPP-0904] Upright T-End for 940,,1,36,31,6,14
Finished Goods,RPP-0905,Cross Brace for 900 Series,[RPP-0905] Cross Brace for 900 Series,,1,36,31,6,14
Finished Goods,RPP-0906,920 Cross Brace,[RPP-0906] 920 Cross Brace,,1,36,31,6,14
Finished Goods,RPP-0907,920 Hanger Painted,[RPP-0907] 920 Hanger Painted,,1,10,12,14,4
Finished Goods,RPP-0908,"7/8"" round, pound in black cap for 900 hangers","[RPP-0908] 7/8"" round, pound in black cap for 900 hangers",,1,10,12,14,4
Finished Goods,RPP-0909,"Brake Kit for 5"" sq. stem 900 caster","[RPP-0909] Brake Kit for 5"" sq. stem 900 caster",,1,10,12,14,4
Finished Goods,RPP-1420,"Royal Dolly 16""x 26"" with 3"" Casters","[RPP-1420] Royal Dolly 16""x 26"" with 3"" Casters",,1,28,17,6,17
Finished Goods,RPP-1424,"Royal Dolly 16"" x 26"" with 4"" Casters","[RPP-1424] Royal Dolly 16"" x 26"" with 4"" Casters",,1,28,17,6,17
Finished Goods,RPP-1424-B,"Royal Dolly 16"" x 20"" with 4"" all swivel casters, 2 casters w/brakes","[RPP-1424-B] Royal Dolly 16"" x 20"" with 4"" all swivel casters, 2 casters w/brakes",,1,28,17,6,17
Finished Goods,RPP-1430,"Royal Dolly 20"" x 30"" with 3"" Casters","[RPP-1430] Royal Dolly 20"" x 30"" with 3"" Casters",,1,33,21,6,18
Finished Goods,RPP-1434,"Royal Dolly 20"" x 30"" with 4"" Casters","[RPP-1434] Royal Dolly 20"" x 30"" with 4"" Casters",,1,33,21,6,18
Finished Goods,RPP-1434-B,"Royal Dolly 20"" x 30"" with 4"" all swivel casters, 2 casters w/brakes","[RPP-1434-B] Royal Dolly 20"" x 30"" with 4"" all swivel casters, 2 casters w/brakes",,1,33,21,6,18
Finished Goods,RPP-1436,"Royal Dolly 24"" x 36"" with 3"" Casters","[RPP-1436] Royal Dolly 24"" x 36"" with 3"" Casters",,1,38,25,6,25
Finished Goods,RPP-1437,"Royal Dolly 24"" x 36"" with 4"" Casters","[RPP-1437] Royal Dolly 24"" x 36"" with 4"" Casters",,1,38,25,6,25
Finished Goods,RPP-1437-B,"Royal Dolly 24"" x 36"" with 4"" all Swivel Casters, 2 Casters w/Brakes","[RPP-1437-B] Royal Dolly 24"" x 36"" with 4"" all Swivel Casters, 2 Casters w/Brakes",,1,38,25,6,25
Finished Goods,RPP-1440,Pull Handle for Royal Dolly,[RPP-1440] Pull Handle for Royal Dolly,,1,40,10,3,3
Finished Goods,RPP-1450,Cradle for Royal Dolly,[RPP-1450] Cradle for Royal Dolly,,1,40,10,3,6
Finished Goods,RPP-1485,Pallet Hook,[RPP-1485] Pallet Hook,,1,40,10,4,4
Finished Goods,RPP-1487,Dolly Uprights Black,[RPP-1487] Dolly Uprights Black,,1,40,10,4,4
Finished Goods,RPP-1600,Computer/Utility Table Lift Attachment for Desk Lift,[RPP-1600] Computer/Utility Table Lift Attachment for Desk Lift,,1,23,21,15,17
Finished Goods,RPP-1800,Single Pedestal Attachment for Desk Lift,[RPP-1800] Single Pedestal Attachment for Desk Lift,,1,20,18,14,11
Finished Goods,RPP-1805,1800 Lift Frame,[RPP-1805] 1800 Lift Frame,,1,20,18,14,11
Finished Goods,RPP-2000,"Mighty King Desk Lift with 16 x 32"" Lift Frame","[RPP-2000] Mighty King Desk Lift with 16 x 32"" Lift Frame",,1,33,24,5,43
Finished Goods,RPP-2000-40,"Mighty King Desk Lift with 16x40"" Lift Frame","[RPP-2000-40] Mighty King Desk Lift with 16x40"" Lift Frame",,1,42,24,6,44
Finished Goods,RPP-2000-40/1800,2000-40 Desklift & 1800 Lift Attachment,[RPP-2000-40/1800] 2000-40 Desklift & 1800 Lift Attachment,,1,42,24,6,44
Finished Goods,RPP-2000-46,"Mighty King Desk Lift with 16x46"" Lift Frame","[RPP-2000-46] Mighty King Desk Lift with 16x46"" Lift Frame",,1,48,24,6,46
Finished Goods,RPP-2001,Front Yoke and Caster Base for Desk Lift,[RPP-2001] Front Yoke and Caster Base for Desk Lift,,1,48,24,6,46
Finished Goods,RPP-2002,Right Rear Caster and Axle Mount for Desk Lift,[RPP-2002] Right Rear Caster and Axle Mount for Desk Lift,,1,48,24,6,46
Finished Goods,RPP-2003,Left Rear Caster and Axle Mount for Desk Lift,[RPP-2003] Left Rear Caster and Axle Mount for Desk Lift,,1,48,24,6,46
Finished Goods,RPP-2004,Lift Fork and Handle Socket for Desk Lift,[RPP-2004] Lift Fork and Handle Socket for Desk Lift,,1,48,24,6,46
Finished Goods,RPP-2005,Rear Lift Arms for Desk Lift,[RPP-2005] Rear Lift Arms for Desk Lift,,1,48,24,6,46
Finished Goods,RPP-2006,Cross Tee for Desk Lift Handle,[RPP-2006] Cross Tee for Desk Lift Handle,,1,48,24,6,46
Finished Goods,RPP-2007,Lift Handle for Desk Lift,[RPP-2007] Lift Handle for Desk Lift,,1,39,9,5,10
Finished Goods,RPP-2008,"Lift Frame for 2000/2300 Desk Lift 16x32""","[RPP-2008] Lift Frame for 2000/2300 Desk Lift 16x32""",,1,39,9,5,10
Finished Goods,RPP-2009,"Rear Axle for 2000/2300 Desk Lift 1/2""x24""","[RPP-2009] Rear Axle for 2000/2300 Desk Lift 1/2""x24""",,1,39,9,5,10
Finished Goods,RPP-2010,Collars for Desk Lift,[RPP-2010] Collars for Desk Lift,,1,39,9,5,10
Finished Goods,RPP-2011,"Side Channel for Desk Lift 1.5""x12-11/16""","[RPP-2011] Side Channel for Desk Lift 1.5""x12-11/16""",,1,39,9,5,10
Finished Goods,RPP-2013,"Pin with Cotter Pins for Desk Lift 1-1/2""","[RPP-2013] Pin with Cotter Pins for Desk Lift 1-1/2""",,1,10,12,14,4
Finished Goods,RPP-2014,"Pin with Cotter Pins for Desk Lift 5-7/8""","[RPP-2014] Pin with Cotter Pins for Desk Lift 5-7/8""",,1,10,12,14,4
Finished Goods,RPP-2015,"Spacer for Desk Lift 1/2 x 5/8""","[RPP-2015] Spacer for Desk Lift 1/2 x 5/8""",,1,10,12,14,4
Finished Goods,RPP-2016,"Front Axle for 2000/2300 Desk Lift 1/2 x 6""","[RPP-2016] Front Axle for 2000/2300 Desk Lift 1/2 x 6""",,1,10,12,14,4
Finished Goods,RPP-2017,Trip Lock for Desk Lift,[RPP-2017] Trip Lock for Desk Lift,,1,10,12,14,5
Finished Goods,RPP-2018,Carriage Bolt for Desk Lift,[RPP-2018] Carriage Bolt for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-2019,Handle Grip for Desk Lift,[RPP-2019] Handle Grip for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-2020-1,"2.5"" Caster for 2000 Desk Lift","[RPP-2020-1] 2.5"" Caster for 2000 Desk Lift",,1,10,12,14,4
Finished Goods,RPP-2041,Extra Long Handle for Desk Lift,[RPP-2041] Extra Long Handle for Desk Lift,,1,10,12,14,1
Finished Goods,RPP-2050,"Height Attachment for Desk Lift 16 x 32""","[RPP-2050] Height Attachment for Desk Lift 16 x 32""",,1,33,21,10,19
Finished Goods,RPP-2051,"Height Attachment for Desk Lift 16x44""","[RPP-2051] Height Attachment for Desk Lift 16x44""",,1,46,18,6,17
Finished Goods,RPP-2300,"Mighty King Desk Lift 16x32"" Lift Frame","[RPP-2300] Mighty King Desk Lift 16x32"" Lift Frame",,1,33,24,5,43
Finished Goods,RPP-2300-40,"Mighty King Desk Lift 16x40"" Lift Frame","[RPP-2300-40] Mighty King Desk Lift 16x40"" Lift Frame",,1,42,24,6,44
Finished Goods,RPP-2300-46,"Mighty King Desk Lift 16x46"" Lift Frame","[RPP-2300-46] Mighty King Desk Lift 16x46"" Lift Frame",,1,48,24,6,46
Finished Goods,RPP-2330-1,"3"" Caster for 2300 Desk Lift","[RPP-2330-1] 3"" Caster for 2300 Desk Lift",,1,10,12,14,4
Finished Goods,RPP-3032,"Table Tote with 3"" Casters","[RPP-3032] Table Tote with 3"" Casters",,1,34,34,26,49
Finished Goods,RPP-3032US,"Table Tote with 3"" Casters","[RPP-3032US] Table Tote with 3"" Casters",,1,34,34,26,49
Finished Goods,RPP-3033,"Table Tote with 4"" Casters","[RPP-3033] Table Tote with 4"" Casters",,1,34,34,26,49
Finished Goods,RPP-3215,"Karry King File Dolly 15 x 32""","[RPP-3215] Karry King File Dolly 15 x 32""",,1,34,16,4,20
Finished Goods,RPP-3218,"Karry King File Dolly 18x32""","[RPP-3218] Karry King File Dolly 18x32""",,1,34,19,4,22
Finished Goods,RPP-3220,"Karry King File Dolly 20x32""","[RPP-3220] Karry King File Dolly 20x32""",,1,34,21,4,25
Finished Goods,RPP-3300,"All Purpose Dolly, 1 each","[RPP-3300] All Purpose Dolly, 1 each",,1,21,10,6,10
Finished Goods,RPP-3400,4 Wheel All Purpose Dolly,[RPP-3400] 4 Wheel All Purpose Dolly,,1,21,10,6,15
Finished Goods,RPP-3500,"Mighty King Desk Lift 16x32"" Lift Frame","[RPP-3500] Mighty King Desk Lift 16x32"" Lift Frame",,1,33,25,6,47
Finished Goods,RPP-3500-40,"Mighty King Desk Lift 16x40"" Lift Frame","[RPP-3500-40] Mighty King Desk Lift 16x40"" Lift Frame",,1,42,24,6,48
Finished Goods,RPP-3500-46,"Mighty King Desk Lift 16x46"" Lift Frame","[RPP-3500-46] Mighty King Desk Lift 16x46"" Lift Frame",,1,48,24,6,50
Finished Goods,RPP-3501,Front Yoke and Caster Base for Desk Lift,[RPP-3501] Front Yoke and Caster Base for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-3502,Right Rear Caster and Axle Mount for Desk Lift,[RPP-3502] Right Rear Caster and Axle Mount for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-3503,Left Rear Caster and Axle Mount for Desk Lift,[RPP-3503] Left Rear Caster and Axle Mount for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-3508,"Lift Frame for 3500/4000 Desk Lift 16x32""","[RPP-3508] Lift Frame for 3500/4000 Desk Lift 16x32""",,1,10,12,14,4
Finished Goods,RPP-3509,"Rear Axle for 3500/4000 Desk Lift 1/2x14-3/4""","[RPP-3509] Rear Axle for 3500/4000 Desk Lift 1/2x14-3/4""",,1,10,12,14,4
Finished Goods,RPP-3511,"Side Channel for 3500/4000 Desk Lift 1-1/2x10-3/16""","[RPP-3511] Side Channel for 3500/4000 Desk Lift 1-1/2x10-3/16""",,1,10,12,14,4
Finished Goods,RPP-3512,"Rear Channel for 3500/4000 Desk Lift 1-1/2x17-1/2""","[RPP-3512] Rear Channel for 3500/4000 Desk Lift 1-1/2x17-1/2""",,1,10,12,14,4
Finished Goods,RPP-3516,"Front Axle for 3500/4000 Desk Lift 1/2x6-3/4""","[RPP-3516] Front Axle for 3500/4000 Desk Lift 1/2x6-3/4""",,1,10,12,14,4
Finished Goods,RPP-3517,Trip Lock for Desk Lift,[RPP-3517] Trip Lock for Desk Lift,,1,10,12,14,4
Finished Goods,RPP-3535-1,"3.5"" Caster for 3500 Desk Lift","[RPP-3535-1] 3.5"" Caster for 3500 Desk Lift",,1,10,12,14,4
Finished Goods,RPP-3710,"Standard Round Folding Table Mover, Base and Uprights only includes hardware; No Casters","[RPP-3710] Standard Round Folding Table Mover, Base and Uprights only includes hardware; No Casters",,1,50,34,5,38
Finished Goods,RPP-3769,"3770 FRAME with 5"" casters, 2 fixed & 2 swivel with brakes, NO uprights","[RPP-3769] 3770 FRAME with 5"" casters, 2 fixed & 2 swivel with brakes, NO uprights",,1,49,38,7,77
Finished Goods,RPP-3770,"Narrow Round Folding Table Mover, without casters","[RPP-3770] Narrow Round Folding Table Mover, without casters",,1,50,25,5,35
Finished Goods,RPP-3805,Panel Mover Base only; with Hardware,[RPP-3805] Panel Mover Base only; with Hardware,,1,40,28,6,36
Finished Goods,RPP-3807,"3850 Panel Mover 5"" phenolic all swivel casters, no uprights","[RPP-3807] 3850 Panel Mover 5"" phenolic all swivel casters, no uprights",,1,40,28,6,36
Finished Goods,RPP-3820,Lip Attachment for Panel Mover,[RPP-3820] Lip Attachment for Panel Mover,,1,40,31,4,10
Finished Goods,RPP-3825,"Panel Mover with 5"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights","[RPP-3825] Panel Mover with 5"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights",,1,41,32,9,76
Finished Goods,RPP-3825-B,"Panel Mover with 5"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights With Brakes","[RPP-3825-B] Panel Mover with 5"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights With Brakes",,1,41,32,9,76
Finished Goods,RPP-3825US,"Panel Mover with 5"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights","[RPP-3825US] Panel Mover with 5"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights",,1,41,32,9,76
Finished Goods,RPP-3826,"Panel Mover with 6"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights","[RPP-3826] Panel Mover with 6"" Phenolic Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights",,1,41,32,9,79
Finished Goods,RPP-3826-B,"3826 Panel Mover with Brakes, 6"" Phenolic Casters; 2 Swivel & 2 Fixed, and 3 Standard 26"" Uprights","[RPP-3826-B] 3826 Panel Mover with Brakes, 6"" Phenolic Casters; 2 Swivel & 2 Fixed, and 3 Standard 26"" Uprights",,1,41,32,9,79
Finished Goods,RPP-3826US,"Panel Mover with 6"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights","[RPP-3826US] Panel Mover with 6"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights",,1,41,32,9,79
Finished Goods,RPP-3830,"Panel Mover Base and 3 standard 26"" Uprights Only. No Casters.","[RPP-3830] Panel Mover Base and 3 standard 26"" Uprights Only. No Casters.",,1,42,31,6,57
Finished Goods,RPP-3831,Panel Mover Base and 2 Standard Uprights. No Casters.,[RPP-3831] Panel Mover Base and 2 Standard Uprights. No Casters.,,1,42,31,6,50
Finished Goods,RPP-3850,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights","[RPP-3850] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights",,1,41,32,9,77
Finished Goods,RPP-3850-B,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights with Brakes","[RPP-3850-B] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights with Brakes",,1,41,32,9,77
Finished Goods,RPP-3850US,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard uprights","[RPP-3850US] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard uprights",,1,41,32,9,77
Finished Goods,RPP-3850W,"Wooden Kiwi 3850 extended 48"" bed panel mover top tubes,3 standard uprights,5"" all swivel casters","[RPP-3850W] Wooden Kiwi 3850 extended 48"" bed panel mover top tubes,3 standard uprights,5"" all swivel casters",,1,41,32,9,77
Finished Goods,RPP-3850W-A,"Wooden Kiwi extended bed 53"" panel mover with 2 pcs. of angle iron,3 x-tall uprights,5"" all swivel","[RPP-3850W-A] Wooden Kiwi extended bed 53"" panel mover with 2 pcs. of angle iron,3 x-tall uprights,5"" all swivel",,1,41,32,9,77
